#integralMeans	integralMeanErr	StdDev	StdDevErr
835.771057	19.414860	788.157227	13.728379
857.162292	18.354761	743.990723	12.978777
760.775940	18.779844	763.995850	13.279356
778.290527	19.105478	776.068237	13.509614
777.154053	18.449518	749.422974	13.045779
832.281250	19.483788	791.674988	13.777118
892.206848	19.120358	775.730591	13.520135
810.812561	19.197376	780.037415	13.574595
