#integralMeans	integralMeanErr	StdDev	StdDevErr
1564.462402	3.314730	971.838013	2.343868
1659.636108	3.463101	1014.676697	2.448782
1441.451538	3.149408	924.226501	2.226968
1405.619751	3.072058	901.522095	2.172273
1422.466553	3.105595	911.289612	2.195987
1431.487671	3.111522	913.119202	2.200179
1535.491943	3.232844	947.807739	2.285966
1388.182617	3.039304	891.930847	2.149112
