#integralMeans	integralMeanErr	StdDev	StdDevErr
690.952759	31.996521	589.986694	22.624958
707.359985	33.124180	609.880859	23.422333
600.568665	28.622374	526.993774	20.239075
610.570740	28.097683	518.095642	19.868061
640.913025	27.690691	509.839691	19.580275
661.802856	29.231148	538.995728	20.669542
714.685730	31.584011	581.523315	22.333267
627.502136	27.585243	507.898193	19.505713
