#integralMeans	integralMeanErr	StdDev	StdDevErr
636.392944	17.016754	568.726257	12.032661
682.557739	18.172647	606.541870	12.850002
590.624329	15.718807	524.640930	11.114875
603.412964	15.371807	513.519592	10.869509
578.737488	14.681636	490.243530	10.381484
610.918518	15.346513	512.904236	10.851623
687.310791	16.974533	567.061157	12.002807
624.889221	15.142103	505.845978	10.707084
