#integralMeans	integralMeanErr	StdDev	StdDevErr
622.485718	26.615225	506.389191	18.819807
667.388367	26.985695	514.146545	19.081768
580.975952	23.999893	456.629120	16.970488
589.437866	23.948887	456.287567	16.934420
562.079712	23.977394	456.201019	16.954578
591.100037	17.789192	338.462463	12.578858
671.273315	27.329679	521.417053	19.325001
617.740967	24.514587	467.065613	17.334431
