#integralMeans	integralMeanErr	StdDev	StdDevErr
704.953979	14.100105	505.445007	9.970280
768.646118	15.224646	545.968628	10.765450
662.276306	13.035736	467.290680	9.217657
642.662720	13.091228	469.644958	9.256896
618.075623	12.624362	452.544189	8.926772
615.858704	12.932245	464.121704	9.144479
672.144409	14.222425	510.226410	10.056773
610.945679	13.063548	469.015961	9.237324
